Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]	rate[13]	rate[14]	rate[15]	rate[16]	rate[17]	rate[18]	rate[19]	rate[20]	rate[21]	rate[22]	rate[23]	rate[24]	rate[25]	rate[26]	rate[27]	rate[28]	rate[29]	rate[30]	rate[31]	rate[32]	rate[33]	rate[34]	rate[35]	rate[36]	rate[37]	rate[38]	rate[39]	rate[40]	rate[41]	rate[42]	rate[43]	rate[44]	rate[45]	rate[46]	rate[47]	rate[48]	rate[49]	rate[50]	rate[51]	rate[52]	rate[53]	rate[54]	rate[55]	rate[56]	rate[57]	rate[58]	rate[59]	rate[60]	rate[61]	rate[62]	rate[63]	rate[64]	rate[65]	rate[66]	rate[67]	rate[68]	rate[69]	rate[70]	rate[71]	rate[72]	rate[73]	rate[74]	rate[75]	rate[76]	rate[77]	rate[78]	rate[79]	rate[80]	rate[81]	rate[82]	rate[83]	rate[84]	rate[85]	rate[86]	rate[87]	rate[88]	rate[89]	rate[90]	rate[91]	rate[92]	rate[93]	rate[94]	rate[95]	rate[96]	rate[97]	rate[98]	rate[99]	rate[100]	rate[101]	rate[102]	rate[103]	rate[104]	rate[105]	rate[106]	rate[107]	rate[108]	rate[109]	rate[110]	rate[111]	rate[112]	y[1]	y[2]	y[3]	y[4]	y[5]	y[6]	y[7]	y[8]	y[9]	y[10]	y[11]	y[12]	y[13]	y[14]	y[15]	y[16]	y[17]	y[18]	y[19]	y[20]	y[21]	y[22]	y[23]	y[24]	y[25]	y[26]	y[27]	y[28]	y[29]	y[30]	y[31]	y[32]	y[33]	y[34]	y[35]	y[36]	y[37]	y[38]	y[39]	y[40]	y[41]	y[42]	y[43]	y[44]	y[45]	y[46]	y[47]	y[48]	y[49]	y[50]	y[51]	y[52]	y[53]	y[54]	y[55]	y[56]	y[57]	y[58]	y[59]	y[60]	y[61]	y[62]	y[63]	y[64]	y[65]	y[66]	y[67]	y[68]	y[69]	y[70]	y[71]	y[72]	y[73]	y[74]	y[75]	y[76]	y[77]	y[78]	y[79]	y[80]	y[81]	y[82]	y[83]	y[84]	y[85]	y[86]	y[87]	y[88]	y[89]	y[90]	y[91]	y[92]	y[93]	y[94]	y[95]	y[96]	y[97]	y[98]	y[99]	y[100]	y[101]	y[102]	y[103]	y[104]	y[105]	y[106]	y[107]	y[108]	y[109]	y[110]	y[111]	y[112]	gamma	eta	lambda	theta
0	-211.962	-204.477	-7.48554	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.77923	1.83775	1.83775	1.83775	1.83775	1.83775	1.83775	1.83775	1.83775	1.83775	1.83775	1.83775	1.83775	1.83775	1.83775	1.83775		4	5	4	1	0	4	3	4	0	6	3	3	4	0	2	6	3	3	5	4	5	3	1	4	4	1	5	5	3	4	2	5	2	2	3	4	2	1	3	2	2	1	1	1	1	3	0	0	1	0	1	1	0	0	3	1	0	3	2	2	0	1	1	1	0	1	0	1	0	0	0	2	1	0	0	0	1	1	0	2	3	3	1	1	2	1	1	1	1	2	3	3	0	0	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1		1.83775	0.691197	1.77923	1947.25
10	-198.306	-190.817	-7.48927	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	1.78592	0.6559	0.6559	0.6559	0.6559	0.6559	0.6559	0.6559	0.6559	0.6559	0.6559	0.6559	0.6559	0.6559	0.6559	0.6559		4	5	4	1	0	4	3	4	0	6	3	3	4	0	2	6	3	3	5	4	5	3	1	4	4	1	5	5	3	4	2	5	2	2	3	4	2	1	3	2	2	1	1	1	1	3	0	0	1	0	1	1	0	0	3	1	0	3	2	2	0	1	1	1	0	1	0	1	0	0	0	2	1	0	0	0	1	1	0	2	3	3	1	1	2	1	1	1	1	2	3	3	0	0	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1		0.6559	0.595107	1.78592	1947.55
20	-198.016	-189.24	-8.77564	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	1.87416	0.518913	0.518913	0.518913	0.518913	0.518913	0.518913	0.518913	0.518913	0.518913	0.518913	0.518913	0.518913	0.518913	0.518913	0.518913		4	5	4	1	0	4	3	4	0	6	3	3	4	0	2	6	3	3	5	4	5	3	1	4	4	1	5	5	3	4	2	5	2	2	3	4	2	1	3	2	2	1	1	1	1	3	0	0	1	0	1	1	0	0	3	1	0	3	2	2	0	1	1	1	0	1	0	1	0	0	0	2	1	0	0	0	1	1	0	2	3	3	1	1	2	1	1	1	1	2	3	3	0	0	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1		0.518913	0.370623	1.87416	1947.97
30	-197.752	-189.834	-7.91796	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	1.93925	0.36199	0.36199	0.36199	0.36199	0.36199	0.36199	0.36199	0.36199	0.36199	0.36199	0.36199	0.36199	0.36199	0.36199		4	5	4	1	0	4	3	4	0	6	3	3	4	0	2	6	3	3	5	4	5	3	1	4	4	1	5	5	3	4	2	5	2	2	3	4	2	1	3	2	2	1	1	1	1	3	0	0	1	0	1	1	0	0	3	1	0	3	2	2	0	1	1	1	0	1	0	1	0	0	0	2	1	0	0	0	1	1	0	2	3	3	1	1	2	1	1	1	1	2	3	3	0	0	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1		0.36199	0.570222	1.93925	1948.02
40	-199.025	-188.161	-10.8642	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	1.86792	0.296222	0.296222	0.296222	0.296222	0.296222	0.296222	0.296222	0.296222	0.296222	0.296222	0.296222	0.296222	0.296222	0.296222	0.296222		4	5	4	1	0	4	3	4	0	6	3	3	4	0	2	6	3	3	5	4	5	3	1	4	4	1	5	5	3	4	2	5	2	2	3	4	2	1	3	2	2	1	1	1	1	3	0	0	1	0	1	1	0	0	3	1	0	3	2	2	0	1	1	1	0	1	0	1	0	0	0	2	1	0	0	0	1	1	0	2	3	3	1	1	2	1	1	1	1	2	3	3	0	0	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1		0.296222	0.281123	1.86792	1947.41
50	-198.828	-191.223	-7.60482	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	2.1183	0.665079	0.665079	0.665079	0.665079	0.665079	0.665079	0.665079	0.665079	0.665079	0.665079	0.665079	0.665079	0.665079	0.665079	0.665079		4	5	4	1	0	4	3	4	0	6	3	3	4	0	2	6	3	3	5	4	5	3	1	4	4	1	5	5	3	4	2	5	2	2	3	4	2	1	3	2	2	1	1	1	1	3	0	0	1	0	1	1	0	0	3	1	0	3	2	2	0	1	1	1	0	1	0	1	0	0	0	2	1	0	0	0	1	1	0	2	3	3	1	1	2	1	1	1	1	2	3	3	0	0	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1		0.665079	0.647534	2.1183	1947.19
60	-197.993	-188.628	-9.36494	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	1.92188	0.437298	0.437298	0.437298	0.437298	0.437298	0.437298	0.437298	0.437298	0.437298	0.437298	0.437298	0.437298	0.437298	0.437298	0.437298		4	5	4	1	0	4	3	4	0	6	3	3	4	0	2	6	3	3	5	4	5	3	1	4	4	1	5	5	3	4	2	5	2	2	3	4	2	1	3	2	2	1	1	1	1	3	0	0	1	0	1	1	0	0	3	1	0	3	2	2	0	1	1	1	0	1	0	1	0	0	0	2	1	0	0	0	1	1	0	2	3	3	1	1	2	1	1	1	1	2	3	3	0	0	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1		0.437298	0.918992	1.92188	1947.31
70	-197.692	-188.619	-9.07257	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	2.06186	0.201935	0.201935	0.201935	0.201935	0.201935	0.201935	0.201935	0.201935	0.201935	0.201935	0.201935	0.201935	0.201935	0.201935	0.201935		4	5	4	1	0	4	3	4	0	6	3	3	4	0	2	6	3	3	5	4	5	3	1	4	4	1	5	5	3	4	2	5	2	2	3	4	2	1	3	2	2	1	1	1	1	3	0	0	1	0	1	1	0	0	3	1	0	3	2	2	0	1	1	1	0	1	0	1	0	0	0	2	1	0	0	0	1	1	0	2	3	3	1	1	2	1	1	1	1	2	3	3	0	0	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1		0.201935	0.417373	2.06186	1947.39
80	-198.367	-190.919	-7.44872	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	1.83715	0.702095	0.702095	0.702095	0.702095	0.702095	0.702095	0.702095	0.702095	0.702095	0.702095	0.702095	0.702095	0.702095	0.702095	0.702095		4	5	4	1	0	4	3	4	0	6	3	3	4	0	2	6	3	3	5	4	5	3	1	4	4	1	5	5	3	4	2	5	2	2	3	4	2	1	3	2	2	1	1	1	1	3	0	0	1	0	1	1	0	0	3	1	0	3	2	2	0	1	1	1	0	1	0	1	0	0	0	2	1	0	0	0	1	1	0	2	3	3	1	1	2	1	1	1	1	2	3	3	0	0	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1		0.702095	0.56215	1.83715	1947.92
90	-196.655	-188.4	-8.25516	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	2.01787	0.348233	0.348233	0.348233	0.348233	0.348233	0.348233	0.348233	0.348233	0.348233	0.348233	0.348233	0.348233	0.348233	0.348233	0.348233		4	5	4	1	0	4	3	4	0	6	3	3	4	0	2	6	3	3	5	4	5	3	1	4	4	1	5	5	3	4	2	5	2	2	3	4	2	1	3	2	2	1	1	1	1	3	0	0	1	0	1	1	0	0	3	1	0	3	2	2	0	1	1	1	0	1	0	1	0	0	0	2	1	0	0	0	1	1	0	2	3	3	1	1	2	1	1	1	1	2	3	3	0	0	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1		0.348233	0.716054	2.01787	1947.99
