Iteration	Posterior	Likelihood	Prior	alpha	beta	y[1]	y[2]	y[3]	y[4]	y[5]	y[6]	y[7]	y[8]	y[9]	y[10]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	lambda[8]	lambda[9]	lambda[10]
0	-561.556	-555.564	-5.99146	0	0	24	25	31	31	22	21	26	20	16	22		1	1	1	1	1	1	1	1	1	1	
1	-520.894	-514.903	-5.99146	0	0.179119	24	25	31	31	22	21	26	20	16	22		1.19568	1.19578	1.19589	1.196	1.19611	1.19622	1.19633	1.19643	1.19654	1.19665	
2	-520.894	-514.903	-5.99146	0	0.179119	24	25	31	31	22	21	26	20	16	22		1.19568	1.19578	1.19589	1.196	1.19611	1.19622	1.19633	1.19643	1.19654	1.19665	
3	-474.12	-468.129	-5.99146	0.208158	0.179119	24	25	31	31	22	21	26	20	16	22		1.47237	1.4725	1.47263	1.47277	1.4729	1.47303	1.47316	1.4733	1.47343	1.47356	
4	-471.131	-465.139	-5.99146	0.208158	0.192519	24	25	31	31	22	21	26	20	16	22		1.49218	1.49233	1.49247	1.49262	1.49276	1.49291	1.49305	1.4932	1.49334	1.49349	
5	-435.151	-429.16	-5.99146	0.208158	0.354767	24	25	31	31	22	21	26	20	16	22		1.75439	1.7547	1.75501	1.75533	1.75564	1.75596	1.75627	1.75659	1.7569	1.75722	
6	-336.825	-330.834	-5.99146	0.389372	0.629328	24	25	31	31	22	21	26	20	16	22		2.76564	2.76651	2.76739	2.76827	2.76915	2.77003	2.77091	2.77179	2.77268	2.77356	
7	-336.825	-330.834	-5.99146	0.389372	0.629328	24	25	31	31	22	21	26	20	16	22		2.76564	2.76651	2.76739	2.76827	2.76915	2.77003	2.77091	2.77179	2.77268	2.77356	
8	-243.242	-237.251	-5.99146	0.389372	1.09086	24	25	31	31	22	21	26	20	16	22		4.38309	4.3855	4.38792	4.39033	4.39275	4.39517	4.39759	4.40002	4.40244	4.40487	
9	-174.949	-168.957	-5.99146	0.758839	1.09086	24	25	31	31	22	21	26	20	16	22		6.34216	6.34565	6.34915	6.35265	6.35615	6.35965	6.36315	6.36666	6.37017	6.37368	
10	-116.041	-110.049	-5.99146	0.895829	1.31924	24	25	31	31	22	21	26	20	16	22		9.13462	9.14071	9.1468	9.15289	9.15899	9.1651	9.1712	9.17731	9.18343	9.18955	
11	-116.041	-110.049	-5.99146	0.895829	1.31924	24	25	31	31	22	21	26	20	16	22		9.13462	9.14071	9.1468	9.15289	9.15899	9.1651	9.1712	9.17731	9.18343	9.18955	
12	-64.3893	-58.3978	-5.99146	0.895829	1.73449	24	25	31	31	22	21	26	20	16	22		13.8236	13.8357	13.8478	13.8599	13.8721	13.8842	13.8964	13.9086	13.9208	13.933	
13	-35.2643	-29.2728	-5.99146	1.2504	1.90646	24	25	31	31	22	21	26	20	16	22		23.3952	23.4178	23.4403	23.4629	23.4855	23.5081	23.5308	23.5534	23.5761	23.5988	
14	-35.2643	-29.2728	-5.99146	1.2504	1.90646	24	25	31	31	22	21	26	20	16	22		23.3952	23.4178	23.4403	23.4629	23.4855	23.5081	23.5308	23.5534	23.5761	23.5988	
15	-35.2643	-29.2728	-5.99146	1.2504	1.90646	24	25	31	31	22	21	26	20	16	22		23.3952	23.4178	23.4403	23.4629	23.4855	23.5081	23.5308	23.5534	23.5761	23.5988	
16	-35.2643	-29.2728	-5.99146	1.2504	1.90646	24	25	31	31	22	21	26	20	16	22		23.3952	23.4178	23.4403	23.4629	23.4855	23.5081	23.5308	23.5534	23.5761	23.5988	
17	-35.9828	-29.9913	-5.99146	1.18343	1.90646	24	25	31	31	22	21	26	20	16	22		21.8796	21.9007	21.9218	21.9429	21.964	21.9852	22.0064	22.0275	22.0488	22.07	
18	-35.9828	-29.9913	-5.99146	1.18343	1.90646	24	25	31	31	22	21	26	20	16	22		21.8796	21.9007	21.9218	21.9429	21.964	21.9852	22.0064	22.0275	22.0488	22.07	
19	-35.2806	-29.2891	-5.99146	1.18343	1.96948	24	25	31	31	22	21	26	20	16	22		23.2995	23.3227	23.3459	23.3691	23.3924	23.4157	23.439	23.4623	23.4856	23.509	
